,original_rf_10000,threshold_rf_10000,threshold_gbt_10000,original_rf_1000,threshold_rf_1000,threshold_gbt_1000,original_rf_100,threshold_rf_100,threshold_gbt_100
AT4G36780-AT1G18810,0.698519901789831,0.0,0.0,0.667844065591167,0.0,0.0,0.441137524535981,0.0,0.0
AT1G01260-AT2G35550,0.0,0.0,0.0,0.0,0.0,0.0,0.472721611696898,0.0,0.0
AT5G06110-AT2G36590,0.0,0.5324964444274245,0.729147512236787,0.0,0.5410888013994043,0.7550973203479283,0.627988952019623,0.0,0.7385091388763323
AT2G36080-AT2G35270,0.0,0.3576695714076417,0.3485812861475339,0.0,0.3900442722434066,0.3352023348391968,0.0,0.4736842105263157,0.0
AT1G51140-AT1G78510,0.0,0.4076111741302493,0.0,0.0,0.3763984098611327,0.0,0.0,0.4210526315789474,0.0
AT5G63470-AT5G13220,0.0,0.0,0.0,0.0,0.0,0.0,0.660833052216334,0.0,0.0
AT1G43700-AT1G18100,0.0,0.7468308171559092,0.6966491190885944,0.0,0.6779158546268398,0.6873182632037813,0.575598525144785,0.5789473684210527,0.5525175790327838
AT1G58100-AT3G02493,0.0,0.0,0.0,0.0,0.3387074641080315,0.0,0.0,0.4736842105263157,0.0
AT1G04990-AT1G07690,0.0,0.5495842239321779,0.4404572593067744,0.0,0.6020894574775463,0.4597157920834795,0.0,0.0,0.4070635112841995
AT2G36080-AT1G69570,0.438474746876669,0.0,0.3651716621724606,0.432835111088348,0.0,0.0,0.0,0.4210526315789474,0.4325630596000511
AT1G43700-AT2G23030,0.0,0.6084030762053283,0.0,0.0,0.5305994285132023,0.0,0.774952923468933,0.4210526315789474,0.0
AT1G68640-AT3G15500,0.0,0.8464082594433637,0.8541824988317315,0.0,0.8644981999369792,0.8939535717087097,0.79296984959409,0.8947368421052633,0.955326337232979
AT3G57920-AT1G19380,0.0,0.6173277315953706,0.7265248203271113,0.0,0.5816032240871254,0.7472578652689965,0.0,0.3684210526315789,0.6522716344984352
AT4G36780-AT3G23810,0.0,0.0,0.4298780084479217,0.0,0.0,0.4393094470749306,0.0,0.0,0.0
AT3G48590-AT1G54120,0.0,0.0,0.0,0.0,0.0,0.0,0.691830042495208,0.0,0.0
AT1G30330-AT3G10815,0.0,0.4704833092332097,0.0,0.0,0.4815027808781711,0.0,0.0,0.4210526315789474,0.0
AT1G51140-AT2G32930,0.0,0.4966728523849866,0.3559508861855586,0.0,0.5286499783787283,0.3536015434392254,0.0,0.5263157894736841,0.3533115789729017
AT4G36780-AT2G25530,0.0,0.4572061831856907,0.6912141982641762,0.0,0.4851140978063624,0.7204531064066237,0.0,0.4736842105263157,0.627405576840111
AT2G28450-AT1G19670,0.0,0.7804307470125655,0.7903011203314397,0.0,0.7747517825482091,0.7727814620247884,0.0,0.7217889502050112,0.7420304941173852
AT2G36080-AT5G46780,0.0,0.7765233397081591,0.7600280009303408,0.0,0.78081420597385,0.7473268381832464,0.0,0.9243793860661514,0.7210506421360396
AT1G68640-AT5G48150,0.391087429978149,0.0,0.0,0.507694965368704,0.0,0.0,0.639834891558179,0.0,0.0
AT3G48590-AT1G74950,0.0,0.0,0.0,0.0,0.0,0.0,0.497544676235171,0.0,0.0
AT3G57920-AT5G05410,0.0,0.686741351732207,0.478308460867364,0.0,0.6405993855648119,0.4852461475759395,0.0,0.5263157894736842,0.4029303580707333
AT1G51140-AT1G50020,0.0,0.0,0.0,0.0,0.3482870445789268,0.0,0.0,0.4210526315789474,0.0
AT2G28450-AT1G68640,0.819996712390225,0.734454854613437,0.734454854613437,0.86582530534075,0.734454854613437,0.734454854613437,0.630370963739015,0.734454854613437,0.734454854613437
AT3G48590-AT1G32540,0.0,0.0,0.0,0.0,0.0,0.0,0.453039307177364,0.0,0.0
AT4G36730-AT2G21970,0.0,0.3843667994597126,0.0,0.0,0.3588549604105526,0.0,0.649833256058033,0.0,0.0
AT1G51140-AT2G36630,0.0,0.5379610601627117,0.4246773654273006,0.0,0.5535276244200802,0.4198624986670839,0.857501756603252,0.5789473684210527,0.4863036140215014
AT3G57920-AT5G41740,0.0,0.5819580422443987,0.5098480872075603,0.0,0.5676189010539778,0.512303474534103,0.0,0.6745072729512238,0.4068065425781616
AT5G11260-AT5G41740,0.0,0.7066900837822332,0.5009610825736944,0.0,0.6488913449842667,0.4880899951197336,0.0,0.6842105263157895,0.45238007349913
AT5G11260-AT5G52510,0.0,0.7610172080796795,0.4759056979091332,0.0,0.7795175549184558,0.4657048100366451,0.0,1.0,0.4791074263658025
AT4G36780-AT4G39070,0.0,0.330224366209263,0.0,0.0,0.3571781140220535,0.0,0.0,0.0,0.0
AT1G43700-AT5G18030,0.0,0.3572518575016748,0.0,0.0,0.3739239888964117,0.0,0.0,0.0,0.0
AT5G06110-AT5G65280,0.0,0.3310913496665985,0.0,0.0,0.0,0.3460208178846171,0.778241908947094,0.0,0.428111502962659
AT5G11260-AT4G24150,0.338108025305817,0.0,0.0,0.357011386723244,0.0,0.0,0.0,0.0,0.0
AT1G58100-AT4G35720,0.0,0.0,0.0,0.0,0.0,0.0,0.403335756028327,0.0,0.0
AT4G36780-AT3G11260,0.0,0.0,0.0,0.0,0.3328428625900591,0.0,0.0,0.0,0.0
AT1G51140-AT4G09750,0.0,0.5234022457434425,0.3814562944338669,0.0,0.446993297953308,0.3972093244561323,0.0,0.5565334119174769,0.374406440852565
AT1G01260-AT1G75450,0.0,0.3311484746156098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT5G06110-AT4G24340,0.0,0.5354949157577774,0.5062959634674478,0.0,0.5374983412973555,0.548668307823145,0.0,0.3345092235645889,0.5907201251183625
AT4G36730-AT5G15850,0.0,0.0,0.0,0.0,0.0,0.0,0.396794239019593,0.0,0.0
AT1G58100-AT5G05600,0.0,0.0,0.0,0.0,0.3358482215582509,0.0,0.0,0.3684210526315789,0.0
AT4G36730-AT1G63650,0.0,0.0,0.0,0.0,0.0,0.0,0.437358892941415,0.0,0.0
AT1G51140-AT2G36790,0.0,0.5821743277143211,0.4732187712836295,0.0,0.5069419149950808,0.4682936994791511,0.0,0.6158908149740635,0.4800847431960631
AT4G36780-AT1G72500,0.0,0.6009619453373063,0.4966210815449884,0.0,0.6069350616571086,0.513054244760333,0.0,0.5697427076418596,0.434864096363029
AT1G30330-AT3G13760,0.766095400437858,0.0,0.0,0.7356435856242,0.0,0.0,0.423408991131938,0.0,0.0
AT1G51140-AT1G05710,0.0,0.6473892763077709,0.6551312782659944,0.0,0.5936669546400873,0.6499794822988711,0.0,0.77684137809495,0.5556956427261552
AT2G36080-AT1G64530,0.539887425397735,0.0,0.0,0.544510039745758,0.0,0.0,0.0,0.0,0.0
AT5G37020-AT5G11270,0.0,0.0,0.0,0.0,0.0,0.0,0.341936312618115,0.0,0.0
AT1G30330-AT1G30330,0.717384988745478,0.0,0.0,0.68824404679495,0.0,0.0,0.702278366041438,0.0,0.0
AT1G30330-AT1G15640,0.0,0.5753995007510626,0.3446915446045898,0.0,0.5721858589510942,0.0,0.331969349894657,0.4210526315789474,0.4987622798046127
AT4G36730-AT4G21340,0.0,0.3594932571623015,0.0,0.0,0.3500042510488442,0.0,0.0,0.0,0.0
AT4G17230-AT5G52020,0.0,0.5713559341005776,0.4985957162485819,0.0,0.5473082129097423,0.56218057863522,0.0,0.631578947368421,0.6836045315598234
AT4G36780-AT5G06980,0.0,0.451270783547646,0.0,0.0,0.5612843625393626,0.0,0.593938667803304,0.4253891579878132,0.0
AT4G36780-AT4G15248,0.0,0.55374772784243,0.5075198094277833,0.0,0.5535276244200802,0.5084598515572073,0.0,0.631578947368421,0.4685092109603196
AT5G06110-AT1G68520,0.0,0.4921681029997227,0.4932228215823014,0.0,0.5162111553580524,0.5007396235513549,0.914581878668028,0.0,0.4988617745110239
AT4G36730-AT3G61150,0.0,0.0,0.0,0.404313853435443,0.0,0.0,0.0,0.0,0.0
AT4G17230-AT5G05410,0.404535913121125,0.0,0.0,0.380626478390711,0.0,0.0,0.336517016580743,0.0,0.0
AT1G01260-AT2G22800,0.0,0.380454070825715,0.0,0.0,0.0,0.0,0.688165857703392,0.0,0.0
AT4G36780-AT4G13010,0.0,0.0,0.0,0.0,0.0,0.0,0.601028588978281,0.0,0.0
AT5G37020-AT4G15630,0.0,0.0,0.0,0.0,0.0,0.0,0.471457535737152,0.0,0.0
AT2G36080-AT5G03890,0.0,0.0,0.0,0.0,0.3420676330685889,0.0,0.384075821911545,0.0,0.3372682094033416
AT1G51140-AT4G23550,0.861070902728821,0.0,0.0,0.809002332314978,0.0,0.0,0.718819166923694,0.0,0.0
AT1G43700-AT5G01900,0.0,0.9324035291497454,0.7997063395099211,0.0,0.906969561233118,0.7897381465014288,0.0,0.6842105263157895,0.6868743160466786
AT3G48590-AT4G35580,0.0,0.0,0.0,0.0,0.0,0.0,0.449934473984049,0.0,0.0
AT5G06110-AT2G46650,0.0,0.4892398549540948,0.3555372896099125,0.0,0.4415782172339965,0.3839294700993783,0.0,0.0,0.4212927477912244
AT2G36080-AT4G17090,0.385502500716232,0.0,0.0,0.379669943608059,0.0,0.0,0.0,0.0,0.0
AT4G36730-AT5G65340,0.0,0.3895415267633861,0.0,0.0,0.3326894162933591,0.0,0.622987500423157,0.0,0.0
AT5G11260-AT5G11260,0.0,0.6660214406659809,0.5643286345572912,0.0,0.5899243388583802,0.5725048416025,0.0,0.6842105263157895,0.5579009421674568
AT2G36080-AT4G17670,0.0,0.9803132297354136,0.7910847343888646,0.0,0.9685133987593896,0.7901274524971398,0.0,0.9473684210526316,0.7860301199741461
AT4G36730-AT5G11260,0.0,0.387430718538056,0.387430718538056,0.0,0.387430718538056,0.387430718538056,0.0,0.387430718538056,0.387430718538056
AT5G11260-AT4G26200,0.0,0.6018477022494759,0.3608902309264884,0.0,0.6776462347712763,0.3665952966975327,0.492582818025655,0.7368421052631579,0.3515806215300493
AT4G36780-AT3G05936,0.0,0.4107664628340217,0.5339931924594838,0.0,0.4512077526337401,0.5574207947876727,0.451936696702449,0.0,0.5692905451310534
AT1G30330-AT3G02910,0.0,0.935112757849296,0.7568817892671659,0.0,0.9417148519613828,0.789146705171602,0.0,0.9133608867301428,0.8281021337004504
AT4G36730-AT4G33070,0.0,0.5181052293169349,0.4357129733988111,0.0,0.4763617215241782,0.3974026086672756,0.563118032905527,0.0,0.0
AT4G17230-AT1G02810,0.0,0.7305723447427817,0.6961661835614645,0.0,0.7124306541820455,0.7144857508043545,0.76442341639521,0.7792891761796834,0.7366939413060948
AT3G57920-AT4G18010,0.0,0.6117864627818662,0.5037947671942311,0.0,0.6657114732436117,0.5210253027860514,0.0,0.444544625297104,0.5110390753219866
AT4G36730-AT4G30980,0.0,0.6818626078586063,0.7392307218064698,0.0,0.6530382085854879,0.7446501559316622,0.0,0.5263157894736842,0.6643557877618629
AT3G57920-AT4G35660,0.0,0.8173607626189086,0.7850654942288462,0.0,0.7633676423297561,0.7849206936234958,0.0,0.7368421052631579,0.6281344176185442
AT1G30330-AT5G02970,0.0,0.4437932038191801,0.0,0.0,0.459678773335452,0.0,0.506101139918501,0.5388837671371071,0.4050512374944383
AT4G36780-AT4G24415,0.0,0.4622094842995313,0.0,0.0,0.4974537695863846,0.0,0.0,0.5076263707269645,0.0
AT1G01260-AT1G67265,0.46375217368526,0.0,0.0,0.0,0.0,0.0,0.627988952019623,0.0,0.0
AT5G37020-AT2G16660,0.0,0.4306819131702896,0.0,0.0,0.4566321113350803,0.3313859860640289,0.0,0.5053070381192496,0.371120652506639
AT4G17230-AT3G29000,0.0,0.545854394002571,0.0,0.0,0.5473082129097423,0.3320982924532572,0.0,0.5789473684210527,0.4057274827048712
AT3G57920-AT1G24140,0.0,0.6891487621723225,0.4358160638256166,0.0,0.7525487927508957,0.4088364820016583,0.0,0.631578947368421,0.0
AT1G51140-AT5G37020,0.369856022034138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT4G36730-AT3G59060,0.0,0.0,0.0,0.0,0.0,0.0,0.441137524535981,0.0,0.0
AT1G51140-AT2G36800,0.0,0.5813717638939877,0.4625734347340856,0.0,0.5164038267264823,0.4560462903199724,0.0,0.6672101585132054,0.4247710052717384
AT5G37020-AT1G01260,0.0,0.563943820714278,0.563943820714278,0.0,0.563943820714278,0.563943820714278,0.0,0.563943820714278,0.563943820714278
AT5G37020-AT2G46420,0.0,0.0,0.0,0.0,0.0,0.0,0.7316038604498,0.0,0.0
AT5G11260-AT4G21200,0.0,0.6593969653913149,0.5108370462404802,0.0,0.6654770316061639,0.506962926602416,0.0,0.5789473684210527,0.4636624374631247
AT4G36730-AT3G17609,0.0,0.5215672129568504,0.5277136104342033,0.0,0.5099917438477144,0.533747785195063,0.58316743320989,0.0,0.4887858012369776
AT1G04990-AT1G18830,0.0,0.4417993015565736,0.3762793623315097,0.0,0.5243743030277394,0.3503004487960094,0.0,0.5789473684210527,0.0
AT4G36730-AT1G27740,0.0,0.4152755755062874,0.3821649509160007,0.0,0.4770919425458373,0.4350742115755213,0.0,0.3531653889965002,0.3947768928717741
AT1G43700-AT5G65800,0.0,0.4280615659308259,0.4433655443841456,0.0,0.4726752747856865,0.4095633262660972,0.718989535780829,0.0,0.3435781993951123
AT5G63470-AT1G75450,0.0,0.0,0.0,0.0,0.0,0.0,0.469570283276766,0.3684210526315789,0.0
AT4G36730-AT1G48100,0.0,0.5012508915682259,0.3545798608743051,0.0,0.507262462832013,0.3503689329731762,0.0,0.4210526315789474,0.3407856389151524
AT1G51140-AT5G40590,0.0,0.0,0.0,0.0,0.0,0.0,0.797122801622215,0.4210526315789474,0.0
AT4G36780-AT1G13670,0.0,0.0,0.0,0.0,0.0,0.0,0.336976819666814,0.0,0.0
AT1G04990-AT3G44860,0.0,0.8952068434623821,0.934409203151865,0.0,0.8730890315715292,0.9296290586369922,0.0,0.6842105263157895,0.7784935985730377
AT4G36780-AT1G10480,0.0,0.3794872038393847,0.0,0.0,0.3918229251512927,0.0,0.0,0.0,0.0
AT4G36780-AT5G40590,0.675786514245271,0.0,0.0,0.691717735073796,0.0,0.0,0.0,0.0,0.0
AT2G36080-AT4G21680,0.337786089969817,0.0,0.0,0.434953575102394,0.0,0.0,0.476156996450999,0.0,0.0
AT5G63470-AT3G18010,0.0,0.395013117093746,0.361855398799527,0.0,0.4137807830748158,0.3440705169827792,0.0,0.5263157894736842,0.3962827806460043
AT5G06110-AT1G72650,0.0,0.442624691632818,0.3667373851361096,0.0,0.4185315067890799,0.3945180972418693,0.0,0.0,0.4501497111081513
AT4G36780-AT2G46340,0.0,0.0,0.0,0.0,0.0,0.0,0.393211571860221,0.0,0.0
AT4G17230-AT4G24570,0.0,0.4932274514288432,0.0,0.0,0.4836637606301123,0.3455490384467115,0.0,0.4210526315789474,0.3640256222517528
AT5G63470-AT1G68670,0.0,0.0,0.0,0.0,0.0,0.0,0.545533415210713,0.0,0.0
AT1G30330-AT2G28710,0.0,0.8767672357505143,0.8728904652702373,0.0,0.920472903530021,0.912304237941392,0.845417823811501,0.8421052631578948,0.9716213816961314
AT3G48590-AT1G07640,0.0,0.0,0.0,0.0,0.0,0.0,0.627988952019623,0.0,0.0
AT1G51140-AT1G72500,0.0,0.0,0.0,0.0,0.0,0.0,0.596718269622206,0.0,0.0
AT4G17230-AT2G37430,0.532278159307233,0.0,0.0,0.495112737622307,0.0,0.0,0.640692606679263,0.4210526315789474,0.0
AT1G04990-AT4G37430,0.688654737711139,0.0,0.0,0.685401420013523,0.0,0.0,0.337048389607817,0.0,0.0
AT2G28450-AT1G49720,0.0,0.6557538882344568,0.4884807097462293,0.0,0.61572173952346,0.4870125000390013,0.0,0.7894736842105263,0.6123555235107688
AT1G43700-AT2G28450,0.0,0.9745231394595398,0.8871084955990917,0.0,0.957789372592049,0.8803719539362997,0.880694387579333,0.6842105263157895,0.6983341413310311
AT5G37020-AT1G05420,0.0,0.3518485872470874,0.0,0.0,0.379830548544495,0.0,0.0,0.4141417237085887,0.4049941553786282
AT4G36780-AT5G15850,0.0,0.5247430955681521,0.5164833990777753,0.0,0.5667317768586945,0.5003646609948957,0.0,0.4210526315789474,0.4225022675164975
AT4G17230-AT1G20520,0.373923268940872,0.0,0.0,0.394712214417934,0.0,0.0,0.0,0.0,0.0
AT3G48590-AT5G54585,0.0,0.0,0.0,0.0,0.0,0.0,0.360097836232978,0.0,0.0
AT1G68640-AT1G71030,0.0,0.7535097919434822,0.6597372292528482,0.0,0.7836458503025855,0.6839036331814365,0.0,0.9473684210526316,0.6948507690830026
AT1G51140-AT5G53970,0.0,0.511732325064578,0.0,0.0,0.5005396933164803,0.0,0.0,0.631578947368421,0.0
AT4G17230-AT5G43170,0.0,0.3853359171480255,0.0,0.0,0.3962230132382017,0.0,0.0,0.5836018197131198,0.0
AT1G58100-AT2G22200,0.0,0.3701088409200049,0.0,0.0,0.4415782172339965,0.0,0.659486448298891,0.4210526315789474,0.0
AT3G48590-AT2G34430,0.0,0.0,0.0,0.0,0.0,0.0,0.571673696433871,0.0,0.0
AT1G04990-AT1G72416,0.0,0.3916138239690793,0.0,0.0,0.3974206004157379,0.0,0.33147065312645,0.0,0.0
AT1G51140-AT4G21340,0.0,0.6652972255332398,0.6936308805310929,0.0,0.6190234302486327,0.6773381904363857,0.633394761305336,0.7266827897305901,0.6428381361733805
AT4G36780-AT5G58760,0.0,0.4007384872543902,0.0,0.0,0.4291393942133206,0.0,0.73320431074574,0.4736842105263157,0.0
AT3G48590-AT3G57920,0.0,0.530026660608635,0.530026660608635,0.0,0.530026660608635,0.530026660608635,0.0,0.530026660608635,0.530026660608635
AT2G36080-AT4G10265,0.0,0.3424492527446606,0.0,0.0,0.3545064560892648,0.0,0.0,0.0,0.0
AT2G28450-AT5G24920,0.0,0.7379950416044645,0.6603930109745696,0.0,0.7711126294527074,0.6423962342220882,0.0,0.766803173414331,0.5796538331228003
AT2G36080-AT5G35732,0.0,0.8366720572383287,0.507703546558818,0.0,0.8612958513947836,0.4950634061225672,0.0,0.8947368421052633,0.4850122824451703
AT5G63470-AT3G61950,0.0,0.0,0.0,0.717957397667382,0.0,0.0,0.702159866431485,0.4210526315789474,0.0
AT2G28450-AT1G34180,0.0,0.0,0.0,0.0,0.3420676330685889,0.0,0.0,0.0,0.0
AT1G43700-AT3G46130,0.0,0.4183466935125376,0.3925306258367631,0.0,0.3731646906202788,0.4054054264419512,0.0,0.0,0.3603116644117473
AT2G28450-AT2G28510,0.569380829857769,0.0,0.0,0.614734659479568,0.0,0.0,0.416315751449927,0.0,0.0
AT5G11260-AT4G36730,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AT4G36730-AT3G05860,0.0,0.4754215689699811,0.3751824486798836,0.0,0.4975529208270384,0.378485551087098,0.0,0.4210526315789474,0.4447888553674057
AT2G36080-AT1G78600,0.0,0.9975813995788236,0.9034474188417494,0.0,0.9976954409844816,0.9129040503108776,0.83432958403227,1.0,0.8347609652694624
AT1G51140-AT2G35075,0.501904979176454,0.0,0.0,0.480313221499058,0.0,0.0,0.0,0.0,0.0
AT4G17230-AT5G51190,0.0,0.5852643837871541,0.3833105423044074,0.0,0.609502328013122,0.4123503133227409,0.0,0.4210526315789474,0.3546533999099561
AT4G36730-AT5G58760,0.0,0.4461226688986103,0.3502793471536627,0.0,0.3980423366616307,0.3585993637898816,0.0,0.0,0.0
AT1G04990-AT2G40080,0.50967393677583,0.0,0.0,0.397352702988162,0.0,0.0,0.703443128688827,0.0,0.0
AT5G06110-AT3G60390,0.0,0.0,0.0,0.0,0.0,0.0,0.480671889798226,0.0,0.0
AT4G36730-AT5G11270,0.377796356521232,0.0,0.0,0.402194844437197,0.0,0.0,0.0,0.0,0.0
AT1G30330-AT5G55770,0.0,0.5689837129663441,0.4647567317684493,0.0,0.5969727005509655,0.4710234911014094,0.696191722987068,0.5789473684210527,0.399488932331772
AT3G48590-AT2G35550,0.0,0.0,0.0,0.0,0.0,0.0,0.472721611696898,0.0,0.0
AT4G17230-AT4G31800,0.46146122788541,0.0,0.0,0.471235956224004,0.0,0.0,0.0,0.0,0.0
AT3G57920-AT1G19510,0.0,0.0,0.0,0.0,0.0,0.0,0.345288329371474,0.0,0.0
AT4G36780-AT4G37760,0.0,0.4599533992524211,0.0,0.0,0.4693786161724191,0.0,0.0,0.368421052631579,0.0
AT1G51140-AT2G25530,0.0,0.4268472068785398,0.0,0.0,0.3856035136409548,0.0,0.0,0.4736842105263157,0.0
AT1G01260-AT3G58190,0.0,0.0,0.0,0.0,0.0,0.0,0.472721611696898,0.0,0.0
AT4G36730-AT2G16660,0.0,0.3930041574310551,0.0,0.0,0.3958261707795239,0.0,0.441137524535981,0.0,0.0
AT1G51140-AT1G71692,0.0,0.5927938806234461,0.5643464606134582,0.0,0.5489475410476198,0.5596889572108013,0.0,0.6750801983536728,0.5319587757427692
AT1G43700-AT3G61630,0.0,0.5780349088881508,0.6222552572209222,0.0,0.4851140978063624,0.5474132559017242,0.379289020738022,0.4736842105263157,0.4673112994104983
AT4G36780-AT1G66330,0.0,0.5076020838555609,0.43783294553404,0.0,0.5348693898890663,0.4265947565303243,0.848173471673887,0.5789473684210527,0.3574865096862664
AT4G17230-AT4G08040,0.0,0.8937682624825188,0.8149863602994969,0.0,0.8831564344679931,0.8557441073103097,0.682300901452441,0.6842105263157895,0.9086010284731558
AT4G36730-AT1G23010,0.0,0.3792579434720413,0.337578652167928,0.0,0.3342166929677652,0.0,0.0,0.0,0.0
AT5G11260-AT3G57920,0.0,0.483287313455991,0.3469252821415227,0.0,0.4174900855836183,0.0,0.580945761521772,0.4951716092979728,0.0
AT4G36730-AT1G78820,0.0,0.3433144661109953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G68640-AT1G49720,0.0,0.0,0.0,0.412298040956057,0.0,0.0,0.0,0.0,0.0
AT1G58100-AT1G72220,0.0,0.0,0.0,0.0,0.0,0.0,0.340052763596403,0.0,0.0
AT1G01260-AT4G18170,0.0,0.0,0.0,0.0,0.0,0.0,0.57592442660318,0.0,0.0
AT4G36730-AT2G44370,0.0,0.0,0.0,0.0,0.0,0.0,0.662435934947999,0.0,0.0
AT2G28450-AT2G28450,0.0,0.4438482336105442,0.0,0.0,0.4415782172339965,0.0,0.719515195924003,0.5789473684210527,0.3881804470102213
AT2G36080-AT1G48500,0.0,0.8937214661943557,0.9019172441701712,0.0,0.9218017349878932,0.8885989487493776,0.0,0.9940876594949786,0.8555934365169903
AT3G48590-AT1G26945,0.0,0.3600332053662007,0.4150295553529948,0.0,0.0,0.417341204577494,0.748810535897752,0.3547375690306112,0.378551341635471
AT1G68640-AT5G64770,0.0,0.8318359508159312,0.6863005149622293,0.0,0.8644981999369792,0.6973868891035846,0.0,0.8421052631578948,0.6571393781016128
AT1G04990-AT3G27510,0.0,0.6336974244756145,0.7464903680404992,0.0,0.6121538361437061,0.7742436630089152,0.538803039155131,0.5263157894736842,0.68170127844191
AT4G36780-AT5G23730,0.0,0.502432118139524,0.5601958940588605,0.0,0.524335683271504,0.5626989080457594,0.0,0.5263157894736842,0.4170367891176635
AT1G30330-AT5G26660,0.0,0.5592123435777172,0.0,0.0,0.628160562544136,0.3409317195356136,0.0,0.6842105263157895,0.3743124091317584
AT4G36730-AT5G02840,0.0,0.6946133779076096,0.7400509089436919,0.0,0.6592576200958259,0.7516829497159715,0.625588160983853,0.5789473684210527,0.6465940101716181
AT4G36730-AT1G60270,0.0,0.6812554283324633,0.679359407271755,0.0,0.6405993855648119,0.6849086504890063,0.0,0.5263157894736842,0.6314924109857002
AT1G04990-AT1G12240,0.356833342585199,0.0,0.0,0.413357071001685,0.0,0.0,0.375061424488146,0.0,0.0
AT4G36730-AT1G77530,0.0,0.5478554469164632,0.4207270094273189,0.0,0.471265293262205,0.4336234513251408,0.441137524535981,0.3684210526315789,0.3811869838486807
AT2G36080-AT1G44020,0.0,0.8574375314728494,0.7491957752171965,0.0,0.8201898179674407,0.7288510599876613,0.0,0.7894736842105263,0.7521488407993226
AT4G36730-AT3G10040,0.0,0.627823630031878,0.660019127773994,0.0,0.61572173952346,0.6712709095169654,0.741646987334548,0.5789473684210527,0.6017858186251148
AT4G36780-AT4G24140,0.0,0.3466995094276618,0.3561418128084023,0.0,0.0,0.3595700587621154,0.0,0.3684210526315789,0.3471383142980127
AT5G37020-AT4G26850,0.0,0.0,0.0,0.0,0.0,0.0,0.360413903289343,0.0,0.0
AT1G01260-AT3G18010,0.0,0.3758072405594823,0.0,0.0,0.3852236783662744,0.0,0.0,0.0,0.0
AT1G30330-AT1G48500,0.489189144486269,0.0,0.0,0.48600731663151,0.0,0.0,0.0,0.0,0.0
AT4G17230-AT3G16860,0.350817280046599,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.0
AT5G37020-AT3G48590,0.0,0.632989884129337,0.632989884129337,0.0,0.632989884129337,0.632989884129337,0.0,0.632989884129337,0.632989884129337
AT1G01260-AT4G32890,0.0,0.4171323344602515,0.0,0.0,0.3856035136409548,0.0,0.0,0.0,0.0
AT5G11260-AT3G25655,0.0,0.6641855337923208,0.4902874917509937,0.0,0.641212051167902,0.4963585444119361,0.0,0.7225451775432037,0.461732345643385
AT1G51140-AT1G78450,0.0,0.3485221275883752,0.3514971882482237,0.0,0.0,0.3539673069417289,0.0,0.4983665326504811,0.0
AT1G58100-AT1G70700,0.0,0.3312613761318024,0.0,0.0,0.3980423366616307,0.0,0.0,0.4210526315789474,0.0
AT4G36780-AT5G11920,0.0,0.0,0.0,0.0,0.0,0.0,0.390770071651341,0.0,0.0
AT5G06110-AT3G29035,0.0,0.3349224354996477,0.0,0.0,0.0,0.0,0.549764839078642,0.0,0.3584417063658913
AT3G48590-AT1G76640,0.0,0.0,0.0,0.0,0.0,0.0,0.627988952019623,0.0,0.0
AT3G57920-AT2G15760,0.0,0.9863316892966556,1.0,0.0,0.9429716161778358,1.0,0.0,0.6842105263157895,0.8632867068412013
AT1G58100-AT3G29035,0.0,0.0,0.0,0.0,0.4024712942579222,0.0,0.0,0.4736842105263157,0.0
AT5G37020-AT4G13010,0.361182304851349,0.0,0.0,0.402384209006999,0.0,0.0,0.0,0.0,0.0
AT1G58100-AT5G02580,0.0,0.0,0.0,0.0,0.3731646906202788,0.0,0.394508740778219,0.3684210526315789,0.0
AT5G37020-AT3G21560,0.0,0.3892020762576728,0.0,0.0,0.3980423366616307,0.0,0.650572857391203,0.3684210526315789,0.0
AT5G11260-AT1G07135,0.0,0.5893562019075881,0.4903282053405884,0.0,0.577323517676674,0.4443322692538461,0.0,0.625948321600536,0.0
AT3G57920-AT1G20520,0.0,0.6011077308815853,0.5342542887576621,0.0,0.5659664474407562,0.5358592720170865,0.0,0.0,0.4993843828891928
AT1G30330-AT2G35940,0.397122746470395,0.0,0.0,0.410535148694444,0.0,0.0,0.3731809965388,0.0,0.0
AT4G36730-AT5G14730,0.0,0.4571496158893235,0.4234476875659035,0.0,0.3999834815101106,0.4319796628568142,0.0,0.3334086975760409,0.3867690876341315
AT4G36780-AT2G02070,0.0,0.3917076313362763,0.0,0.0,0.4546598305680114,0.3381302068906436,0.0,0.5263157894736842,0.3422925022113583
AT1G51140-AT5G19240,0.0,0.4899938775974134,0.4657169271629679,0.0,0.5099917438477144,0.4409313974094971,0.821095989640016,0.6315789473684209,0.440725316570199
AT4G17230-AT3G11390,0.0,0.7530139634610068,0.7097217134987575,0.0,0.7063648975172415,0.7059478103414704,0.0,0.7266238761879241,0.7363521051489895
AT4G36730-AT5G43520,0.0,0.3569928776307048,0.0,0.0,0.0,0.0,0.668405378644732,0.0,0.0
AT1G30330-AT3G22830,0.0,0.3627729390491683,0.0,0.0,0.0,0.0,0.0,0.0,0.0
